latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
23.8631,101.75517,351.78,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,315.35,9.46,D
23.88496,101.87626,335.49,0.39,0.36,2023-02-12,06:20,N,low,2.0NRT,305.63,3.45,D
23.88375,101.86863,339.71,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,305.19,4.16,D
23.88315,101.86484,346.29,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,305.41,5.71,D
23.86625,101.75854,335.98,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,305.94,3.81,D
23.86563,101.75468,349.94,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,306.45,3.81,D
23.88706,101.86797,334.98,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,303.81,4.16,D
23.8708,101.7656,331.18,0.39,0.36,2023-02-12,06:20,N,low,2.0NRT,305.4,3.17,D
23.8702,101.76181,334.26,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,302.74,3.17,D
23.87413,101.76501,333.8,0.39,0.36,2023-02-12,06:20,N,low,2.0NRT,305.91,4.22,D
22.83746,96.02244,341.54,0.48,0.48,2023-02-12,06:20,N,nominal,2.0NRT,307.19,6.23,D
22.69184,95.29037,342.68,0.53,0.5,2023-02-12,06:20,N,nominal,2.0NRT,306.63,5.44,D
22.6911,95.26364,332.92,0.53,0.5,2023-02-12,06:20,N,low,2.0NRT,307.04,4.79,D
22.85715,96.05203,342.74,0.47,0.48,2023-02-12,06:20,N,nominal,2.0NRT,309.89,10.14,D
22.75241,95.51437,333.62,0.51,0.5,2023-02-12,06:20,N,low,2.0NRT,307.09,3.98,D
24.7325,96.37184,326.87,0.42,0.45,2023-02-12,06:20,N,nominal,2.0NRT,299.28,1.95,D
24.94629,97.36722,343.38,0.55,0.43,2023-02-12,06:20,N,nominal,2.0NRT,304.83,7.57,D
24.94537,97.36479,344.87,0.55,0.43,2023-02-12,06:20,N,nominal,2.0NRT,304.91,6.63,D
24.94407,97.33691,333.14,0.55,0.43,2023-02-12,06:20,N,nominal,2.0NRT,301.39,3.27,D
25.53559,100.50424,367,0.4,0.37,2023-02-12,06:20,N,high,2.0NRT,350.56,86.94,D
25.53492,100.50021,367,0.4,0.37,2023-02-12,06:20,N,high,2.0NRT,333.11,86.94,D
25.53425,100.49619,337.97,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,297.14,5.29,D
25.53896,100.50359,367,0.4,0.37,2023-02-12,06:20,N,high,2.0NRT,344.54,86.94,D
25.5396,100.50747,340.2,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,303.69,53.23,D
25.53829,100.49953,346.61,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,319.28,86.94,D
24.98932,97.38306,332.06,0.55,0.43,2023-02-12,06:20,N,low,2.0NRT,306.91,3.85,D
25.54231,100.50286,367,0.4,0.37,2023-02-12,06:20,N,low,2.0NRT,332.05,114.2,D
24.94469,97.08379,340.54,0.57,0.43,2023-02-12,06:20,N,nominal,2.0NRT,305.34,8.27,D
24.94864,97.08291,344.07,0.57,0.43,2023-02-12,06:20,N,nominal,2.0NRT,309.61,29.39,D
25.01122,97.32738,326.05,0.55,0.43,2023-02-12,06:20,N,low,2.0NRT,299.97,1.7,D
24.96124,97.06252,328.78,0.57,0.43,2023-02-12,06:20,N,nominal,2.0NRT,298.49,5.04,D
24.96519,97.06162,343.75,0.57,0.43,2023-02-12,06:20,N,nominal,2.0NRT,297.46,5.04,D
22.71932,95.35357,338.57,0.53,0.5,2023-02-12,06:20,N,nominal,2.0NRT,305.89,4.38,D
22.67887,95.15822,336.69,0.54,0.51,2023-02-12,06:20,N,nominal,2.0NRT,307.09,3.41,D
22.75693,95.51331,343.06,0.51,0.5,2023-02-12,06:20,N,nominal,2.0NRT,309.35,10.11,D
23.45448,99.13216,330.17,0.47,0.4,2023-02-12,06:20,N,nominal,2.0NRT,298.17,2.89,D
23.18834,97.68202,332.9,0.57,0.43,2023-02-12,06:20,N,nominal,2.0NRT,299.6,6.99,D
22.86459,96.02092,337.15,0.48,0.48,2023-02-12,06:20,N,low,2.0NRT,308.13,4.73,D
22.85559,95.95337,336.51,0.48,0.48,2023-02-12,06:20,N,low,2.0NRT,310.7,5.81,D
22.72884,95.33004,333.96,0.53,0.5,2023-02-12,06:20,N,nominal,2.0NRT,307.18,4.75,D
22.72779,95.32494,341.04,0.53,0.5,2023-02-12,06:20,N,nominal,2.0NRT,306.54,3.44,D
23.91306,101.81648,329.42,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,303.18,1.85,D
23.91248,101.81276,345.61,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,307.72,4.42,D
23.91188,101.80901,343.77,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,306.62,4.42,D
23.91129,101.80524,335.08,0.39,0.36,2023-02-12,06:20,N,low,2.0NRT,305.53,2.93,D
23.90486,101.74323,332.47,0.39,0.36,2023-02-12,06:20,N,low,2.0NRT,307.33,3.45,D
23.90304,101.73178,343.52,0.39,0.36,2023-02-12,06:20,N,low,2.0NRT,313.83,6.31,D
23.12975,97.30786,337.96,0.4,0.44,2023-02-12,06:20,N,nominal,2.0NRT,302.06,5.03,D
22.77804,95.52402,336.66,0.51,0.5,2023-02-12,06:20,N,low,2.0NRT,307.27,4.56,D
23.91973,101.81545,331.15,0.39,0.36,2023-02-12,06:20,N,low,2.0NRT,303,1.81,D
23.90759,101.73888,339.98,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,306.97,3.45,D
22.89007,96.03417,331.7,0.48,0.48,2023-02-12,06:20,N,low,2.0NRT,305.51,2.17,D
22.49467,94.09069,335.94,0.32,0.54,2023-02-12,06:20,N,low,2.0NRT,307.55,2.54,D
23.57853,99.60645,325.85,0.45,0.39,2023-02-12,06:20,N,nominal,2.0NRT,297.04,2.5,D
22.649,94.70527,331.64,0.58,0.52,2023-02-12,06:20,N,low,2.0NRT,304.13,2.48,D
22.76358,95.24138,345.03,0.53,0.5,2023-02-12,06:20,N,nominal,2.0NRT,305.97,6.29,D
22.93034,96.05339,348.12,0.47,0.48,2023-02-12,06:20,N,nominal,2.0NRT,307.26,15.65,D
23.94988,101.79004,342.02,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,308.58,8.5,D
22.93563,96.05714,337.86,0.47,0.48,2023-02-12,06:20,N,nominal,2.0NRT,304.48,15.65,D
22.93469,96.05236,349.56,0.47,0.48,2023-02-12,06:20,N,nominal,2.0NRT,310.17,15.65,D
22.87825,95.76637,343.01,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,310.41,5.2,D
23.44464,98.75686,329.41,0.49,0.4,2023-02-12,06:20,N,nominal,2.0NRT,301.74,2.58,D
23.31248,97.95773,334.84,0.54,0.42,2023-02-12,06:20,N,nominal,2.0NRT,307.36,4.56,D
23.31643,97.95739,334.05,0.54,0.42,2023-02-12,06:20,N,nominal,2.0NRT,305.47,4.31,D
22.81827,95.3465,341.78,0.53,0.5,2023-02-12,06:20,N,nominal,2.0NRT,306.88,5.19,D
23.10213,96.782,335.44,0.43,0.46,2023-02-12,06:20,N,nominal,2.0NRT,303.03,4.63,D
23.31205,97.95528,331.88,0.54,0.42,2023-02-12,06:20,N,low,2.0NRT,304.7,4.5,D
23.89049,101.17368,341.29,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,304.87,13.75,D
23.10152,96.77799,337.24,0.43,0.46,2023-02-12,06:20,N,nominal,2.0NRT,301.81,5.28,D
22.41499,93.4928,325.57,0.35,0.57,2023-02-12,06:20,N,nominal,2.0NRT,293.13,2.14,D
23.89786,101.17647,341.21,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,296.84,85.78,D
22.8174,95.34914,344.54,0.52,0.5,2023-02-12,06:20,N,nominal,2.0NRT,307.02,5.94,D
22.82196,95.34809,335.98,0.52,0.5,2023-02-12,06:20,N,nominal,2.0NRT,304.42,1.65,D
23.47894,98.68604,331.64,0.5,0.41,2023-02-12,06:20,N,low,2.0NRT,303.83,5.05,D
24.0266,101.8932,347.41,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,304.18,6.27,D
24.026,101.88939,341.8,0.39,0.36,2023-02-12,06:20,N,nominal,2.0NRT,303.64,6.27,D
23.35608,97.97585,347,0.54,0.42,2023-02-12,06:20,N,nominal,2.0NRT,303.95,11.3,D
22.45708,93.5118,367,0.35,0.57,2023-02-12,06:20,N,high,2.0NRT,295.2,7.71,D
23.9242,101.21096,336.39,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,305.47,3.25,D
24.03713,101.89512,332.03,0.39,0.36,2023-02-12,06:20,N,low,2.0NRT,302.77,2.51,D
23.92818,101.21417,332.56,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,305.91,9.42,D
23.92755,101.21028,345.06,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,303.79,11.46,D
23.93963,101.26349,331.15,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,297.49,4.82,D
23.93152,101.21351,330.31,0.4,0.37,2023-02-12,06:20,N,low,2.0NRT,300.89,9.42,D
24.04946,101.90848,329.3,0.39,0.36,2023-02-12,06:20,N,low,2.0NRT,299.69,2.23,D
22.8599,95.32334,342.83,0.53,0.5,2023-02-12,06:20,N,nominal,2.0NRT,310.32,8.13,D
23.16088,96.81609,333.17,0.42,0.45,2023-02-12,06:20,N,nominal,2.0NRT,302.18,3.61,D
23.16516,96.81587,338.71,0.42,0.45,2023-02-12,06:20,N,nominal,2.0NRT,302.92,3.61,D
22.87212,95.33644,331.29,0.52,0.5,2023-02-12,06:20,N,low,2.0NRT,305.33,4.24,D
22.86592,95.30598,341.99,0.53,0.5,2023-02-12,06:20,N,nominal,2.0NRT,307.39,5.54,D
23.08104,96.36044,337.57,0.45,0.47,2023-02-12,06:20,N,nominal,2.0NRT,301.97,2.9,D
23.17217,96.80745,340.7,0.42,0.45,2023-02-12,06:20,N,nominal,2.0NRT,302.92,7.64,D
23.93908,101.11095,353.21,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,313.4,18.18,D
23.93846,101.10716,346.07,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,302.69,18.18,D
23.94244,101.11034,344.18,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,309.03,18.18,D
23.94182,101.10654,345.58,0.4,0.37,2023-02-12,06:20,N,nominal,2.0NRT,301.23,18.18,D
23.16984,96.75028,330.39,0.43,0.46,2023-02-12,06:20,N,low,2.0NRT,301.64,3.65,D
23.987,98.44261,326.51,0.5,0.41,2023-02-12,06:20,N,nominal,2.0NRT,294.48,2.09,D
24.04759,98.73459,336.18,0.49,0.4,2023-02-12,06:20,N,nominal,2.0NRT,295.51,5.46,D
24.04666,98.72943,326.97,0.49,0.4,2023-02-12,06:20,N,nominal,2.0NRT,295.32,4.87,D
23.46346,95.58701,341.43,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,305.58,11.55,D
23.46249,95.58218,341.05,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,311.11,6.71,D
23.46693,95.58114,333.24,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,306.21,6.71,D
24.13935,99.0599,332.08,0.47,0.4,2023-02-12,06:20,N,nominal,2.0NRT,300.37,3.09,D
23.94971,97.98154,344.21,0.53,0.42,2023-02-12,06:20,N,low,2.0NRT,316.07,42.19,D
23.94877,97.97641,339.65,0.53,0.42,2023-02-12,06:20,N,nominal,2.0NRT,307.43,38.67,D
23.95355,97.98084,348.44,0.53,0.42,2023-02-12,06:20,N,nominal,2.0NRT,305.1,42.19,D
23.49451,95.57972,340.71,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,303.81,3.29,D
23.49356,95.57495,341.97,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,306.01,11.93,D
23.49261,95.57018,354.72,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,305.33,11.93,D
23.5018,95.59303,332.59,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,301.39,7.73,D
23.50433,95.58242,336.33,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,303.17,3.13,D
23.63877,96.22073,341.79,0.45,0.47,2023-02-12,06:20,N,nominal,2.0NRT,304.66,4.33,D
23.5821,95.88361,333.54,0.47,0.48,2023-02-12,06:20,N,low,2.0NRT,305.03,3.02,D
23.50594,95.57994,330.13,0.49,0.49,2023-02-12,06:20,N,low,2.0NRT,301.73,4.01,D
23.64123,96.22208,341.98,0.45,0.47,2023-02-12,06:20,N,nominal,2.0NRT,303.35,6.17,D
23.58141,95.8814,343.09,0.47,0.48,2023-02-12,06:20,N,nominal,2.0NRT,305.63,4.98,D
23.57325,95.79623,337.59,0.48,0.48,2023-02-12,06:20,N,nominal,2.0NRT,304.05,2.73,D
23.5232,95.55079,335.06,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,300.82,3.87,D
23.52221,95.54596,342.15,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,304.68,3.87,D
23.56298,95.58649,347.37,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,304.92,12.11,D
23.56202,95.5817,345.03,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,302.25,8.72,D
23.56741,95.58546,350.46,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,304.07,12.11,D
23.56547,95.57587,343.89,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,304.03,8.72,D
24.27151,99.30009,325.49,0.45,0.39,2023-02-12,06:20,N,nominal,2.0NRT,299.96,2.31,D
23.59948,95.72178,342.86,0.48,0.48,2023-02-12,06:20,N,nominal,2.0NRT,305.55,3.39,D
23.6216,95.80939,342.46,0.48,0.48,2023-02-12,06:20,N,nominal,2.0NRT,307.25,12.32,D
23.5782,95.59299,339.24,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,304.96,6.25,D
23.57723,95.58819,341.78,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,304.52,5.97,D
23.62596,95.80836,341.82,0.48,0.48,2023-02-12,06:20,N,nominal,2.0NRT,305.66,4.92,D
23.61758,95.76637,335.26,0.48,0.48,2023-02-12,06:20,N,nominal,2.0NRT,304.45,2.09,D
23.58359,95.59675,332.61,0.49,0.49,2023-02-12,06:20,N,low,2.0NRT,303.45,3.9,D
23.73619,96.32141,341.96,0.44,0.46,2023-02-12,06:20,N,nominal,2.0NRT,305.39,7.9,D
23.66227,95.94541,344.51,0.47,0.47,2023-02-12,06:20,N,nominal,2.0NRT,302.09,5.98,D
23.58473,95.55626,331.06,0.49,0.49,2023-02-12,06:20,N,low,2.0NRT,302.7,5.33,D
23.58377,95.55147,330.5,0.49,0.49,2023-02-12,06:20,N,low,2.0NRT,302.56,5.33,D
23.58185,95.5419,341.92,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,305.66,13.6,D
23.58089,95.53712,348.3,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,310.52,14.82,D
23.62244,95.72182,333.47,0.48,0.48,2023-02-12,06:20,N,nominal,2.0NRT,302.97,3.92,D
23.5882,95.55042,350.93,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,303.1,5.33,D
23.58628,95.54084,340.95,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,303.97,13.6,D
23.58532,95.53605,342.14,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,305.05,14.82,D
23.58436,95.53125,330.46,0.49,0.49,2023-02-12,06:20,N,low,2.0NRT,303.67,14.82,D
24.37133,99.70894,331.4,0.44,0.38,2023-02-12,06:20,N,nominal,2.0NRT,295.92,2.82,D
22.82446,91.88659,328.77,0.43,0.62,2023-02-12,06:20,N,nominal,2.0NRT,295.94,1.46,D
23.61893,95.58828,350.72,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,310.52,17.49,D
23.61765,95.59039,341.76,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,307.3,7.29,D
23.61668,95.58569,342.93,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,308.1,7.29,D
23.6211,95.58465,336.11,0.49,0.49,2023-02-12,06:20,N,low,2.0NRT,306.23,7.29,D
22.82116,91.88776,329.31,0.43,0.62,2023-02-12,06:20,N,nominal,2.0NRT,296.32,3.06,D
23.83535,96.55917,342.16,0.42,0.46,2023-02-12,06:20,N,nominal,2.0NRT,305.69,5.32,D
23.6407,95.5899,342.6,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,307.54,11.54,D
23.63973,95.58517,340.92,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,303.35,6.47,D
23.64512,95.58885,339.94,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,307.16,4.45,D
23.22417,93.59864,329.5,0.33,0.55,2023-02-12,06:20,N,low,2.0NRT,301.39,3.33,D
23.73439,96.00729,329.74,0.46,0.47,2023-02-12,06:20,N,nominal,2.0NRT,301.52,3.07,D
23.64568,95.56892,329.54,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,302.3,2.58,D
23.22879,93.59552,331.78,0.33,0.55,2023-02-12,06:20,N,low,2.0NRT,303.83,3.33,D
23.22494,93.5779,329,0.33,0.55,2023-02-12,06:20,N,nominal,2.0NRT,299.65,2.57,D
23.31377,93.76929,367,0.32,0.55,2023-02-12,06:20,N,high,2.0NRT,291.63,6.62,D
23.38408,94.09945,327.97,0.61,0.53,2023-02-12,06:20,N,low,2.0NRT,301.8,9.96,D
23.3143,93.7718,342.31,0.32,0.55,2023-02-12,06:20,N,nominal,2.0NRT,292.24,8.36,D
23.71422,95.65675,340.37,0.48,0.48,2023-02-12,06:20,N,nominal,2.0NRT,303.93,5.45,D
22.8939,91.81524,337.64,0.43,0.62,2023-02-12,06:20,N,nominal,2.0NRT,295.22,2.93,D
23.71861,95.65571,340.4,0.48,0.48,2023-02-12,06:20,N,nominal,2.0NRT,304.24,5.45,D
23.71029,95.54458,336.71,0.49,0.49,2023-02-12,06:20,N,nominal,2.0NRT,301.41,2.37,D
23.304,93.36904,344.18,0.34,0.56,2023-02-12,06:20,N,nominal,2.0NRT,300.34,2.87,D
23.309,93.36738,331.82,0.34,0.56,2023-02-12,06:20,N,nominal,2.0NRT,295.43,2.87,D
23.87932,95.77995,334.18,0.47,0.48,2023-02-12,06:20,N,nominal,2.0NRT,303.44,1.72,D
23.85807,95.64895,339.72,0.48,0.48,2023-02-12,06:20,N,nominal,2.0NRT,305.71,7.11,D
23.87892,95.77656,334.29,0.47,0.48,2023-02-12,06:20,N,nominal,2.0NRT,304.19,2.33,D
23.85773,95.65054,340.5,0.48,0.48,2023-02-12,06:20,N,nominal,2.0NRT,306.13,6.64,D
23.4528,93.64507,326.41,0.32,0.55,2023-02-12,06:20,N,low,2.0NRT,300.46,1.85,D
23.47041,93.62923,344.39,0.33,0.55,2023-02-12,06:20,N,nominal,2.0NRT,297.97,3.75,D
23.60706,94.14582,341.51,0.6,0.53,2023-02-12,06:20,N,nominal,2.0NRT,298.21,8.02,D
24.09718,96.53869,343.54,0.42,0.45,2023-02-12,06:20,N,nominal,2.0NRT,307.71,6.51,D
23.4179,92.7709,344.75,0.37,0.58,2023-02-12,06:20,N,nominal,2.0NRT,296.59,4.18,D
23.64083,93.69624,333.44,0.32,0.55,2023-02-12,06:20,N,nominal,2.0NRT,299.7,2.65,D
24.2229,96.35534,342.75,0.43,0.46,2023-02-12,06:20,N,nominal,2.0NRT,302.94,9.97,D
24.46586,97.37029,338.35,0.56,0.43,2023-02-12,06:20,N,nominal,2.0NRT,305.69,9.86,D
24.63586,97.69786,325.9,0.54,0.42,2023-02-12,06:20,N,nominal,2.0NRT,291.32,3.22,D
24.06884,94.62501,330.2,0.55,0.51,2023-02-12,06:20,N,nominal,2.0NRT,297.35,3.49,D
24.6693,97.68468,340.16,0.54,0.42,2023-02-12,06:20,N,nominal,2.0NRT,296.97,8.76,D
23.88548,93.64957,367,0.32,0.54,2023-02-12,06:20,N,high,2.0NRT,299.83,7.28,D
23.88607,93.65227,333.56,0.32,0.54,2023-02-12,06:20,N,nominal,2.0NRT,295.26,7.28,D
23.88489,93.6469,356.65,0.32,0.54,2023-02-12,06:20,N,nominal,2.0NRT,297.87,9.01,D
24.47874,96.19119,329.13,0.43,0.46,2023-02-12,06:20,N,low,2.0NRT,299.79,3.52,D
24.00958,93.69489,337.97,0.63,0.54,2023-02-12,06:20,N,nominal,2.0NRT,292.78,9.27,D
24.00971,93.69423,342.41,0.63,0.54,2023-02-12,06:20,N,nominal,2.0NRT,293.04,9.23,D
24.139,93.68797,333.81,0.63,0.54,2023-02-12,06:20,N,nominal,2.0NRT,294.06,8.31,D
24.13342,93.66226,325.54,0.63,0.54,2023-02-12,06:20,N,nominal,2.0NRT,294.72,4.61,D
24.69809,96.3504,338.87,0.42,0.45,2023-02-12,06:20,N,nominal,2.0NRT,297.77,6.55,D
24.88202,97.2625,329.12,0.56,0.43,2023-02-12,06:20,N,low,2.0NRT,300.96,3.93,D
24.84325,96.99268,334.08,0.39,0.44,2023-02-12,06:20,N,nominal,2.0NRT,302.88,4.01,D
24.32236,93.77032,342.76,0.61,0.54,2023-02-12,06:20,N,nominal,2.0NRT,308.09,81.13,D
24.32107,93.76425,330.83,0.61,0.54,2023-02-12,06:20,N,nominal,2.0NRT,299.43,32.1,D
25.00887,97.07503,327.65,0.57,0.43,2023-02-12,06:20,N,low,2.0NRT,302.08,4.57,D
24.32372,93.76817,334.13,0.61,0.54,2023-02-12,06:20,N,nominal,2.0NRT,306.8,93.09,D
25.05646,97.24657,328.42,0.56,0.43,2023-02-12,06:20,N,low,2.0NRT,302.59,3.34,D
24.80204,95.83991,334.54,0.45,0.47,2023-02-12,06:20,N,nominal,2.0NRT,297.83,3.22,D
25.01459,96.59308,335.22,0.4,0.44,2023-02-12,06:20,N,nominal,2.0NRT,304.52,3.27,D
24.5271,94.12737,330.06,0.58,0.52,2023-02-12,06:20,N,nominal,2.0NRT,296.63,4.49,D
24.52554,94.12553,333.78,0.58,0.52,2023-02-12,06:20,N,nominal,2.0NRT,297.1,6.8,D
23.99148,91.65072,327.56,0.42,0.61,2023-02-12,06:20,N,nominal,2.0NRT,292.96,1.77,D
24.60392,94.14222,332.27,0.57,0.52,2023-02-12,06:20,N,nominal,2.0NRT,293.85,3.77,D
25.26401,97.44979,347.2,0.54,0.42,2023-02-12,06:20,N,nominal,2.0NRT,305.2,8.13,D
25.26786,97.44892,337.11,0.54,0.42,2023-02-12,06:20,N,nominal,2.0NRT,302.42,6.24,D
26.75435,101.98945,336.36,0.38,0.36,2023-02-12,06:22,N,nominal,2.0NRT,302.19,5.52,D
26.7726,101.99786,342.75,0.38,0.36,2023-02-12,06:22,N,nominal,2.0NRT,301.89,4.98,D
30.61545,91.97057,326.95,0.58,0.52,2023-02-12,06:22,N,nominal,2.0NRT,299.93,4.54,D
26.72996,101.85191,336.43,0.38,0.36,2023-02-12,06:22,N,nominal,2.0NRT,305.7,4.21,D
26.7693,101.99847,328.42,0.38,0.36,2023-02-12,06:22,N,low,2.0NRT,302.21,4.98,D
24.99481,92.33305,326.39,0.36,0.58,2023-02-12,06:22,N,nominal,2.0NRT,294.2,3.15,D
25.62207,94.88735,334.48,0.5,0.49,2023-02-12,06:22,N,nominal,2.0NRT,293.85,2.87,D
25.28436,93.26716,326.81,0.63,0.54,2023-02-12,06:22,N,nominal,2.0NRT,295.41,4.45,D
25.95055,95.47366,339.48,0.45,0.47,2023-02-12,06:22,N,nominal,2.0NRT,295.04,9.66,D
27.00463,101.17816,329.24,0.39,0.36,2023-02-12,06:22,N,nominal,2.0NRT,292.05,2.93,D
27.08019,101.31425,333.62,0.39,0.36,2023-02-12,06:22,N,nominal,2.0NRT,297.3,3.72,D
25.45988,92.6002,330.57,0.34,0.56,2023-02-12,06:22,N,nominal,2.0NRT,293.29,2.94,D
25.48186,92.62631,326.78,0.34,0.56,2023-02-12,06:22,N,nominal,2.0NRT,290.22,1.73,D
26.998,99.46503,333.3,0.42,0.38,2023-02-12,06:22,N,nominal,2.0NRT,292.92,5.61,D
25.68106,92.41759,329.74,0.35,0.57,2023-02-12,06:22,N,nominal,2.0NRT,291.7,2.11,D
25.4651,91.4398,327.94,0.4,0.6,2023-02-12,06:22,N,nominal,2.0NRT,293.51,3.07,D
25.52037,91.60163,330.51,0.39,0.6,2023-02-12,06:22,N,nominal,2.0NRT,290.09,4.1,D
25.51943,91.5976,325.07,0.39,0.6,2023-02-12,06:22,N,nominal,2.0NRT,287.84,2.87,D
25.64405,91.99043,367,0.37,0.58,2023-02-12,06:22,N,high,2.0NRT,296.3,5.98,D
25.63394,91.84772,329.93,0.38,0.59,2023-02-12,06:22,N,nominal,2.0NRT,293.74,2.28,D
25.68707,91.95846,325.09,0.37,0.58,2023-02-12,06:22,N,low,2.0NRT,296.56,2.88,D
25.65538,91.81799,338.17,0.38,0.59,2023-02-12,06:22,N,nominal,2.0NRT,295.31,4.06,D
25.65787,91.81654,342.3,0.38,0.59,2023-02-12,06:22,N,nominal,2.0NRT,295.4,3.89,D
25.74204,92.15578,329.1,0.36,0.57,2023-02-12,06:22,N,nominal,2.0NRT,294.3,3.28,D
25.70252,91.81444,336.79,0.38,0.59,2023-02-12,06:22,N,nominal,2.0NRT,294.74,3.18,D
25.80928,92.13613,326.86,0.36,0.57,2023-02-12,06:22,N,nominal,2.0NRT,296.99,2.07,D
25.73646,91.74064,327.44,0.38,0.59,2023-02-12,06:22,N,nominal,2.0NRT,294.08,1.74,D
25.728,91.70351,339.97,0.38,0.59,2023-02-12,06:22,N,nominal,2.0NRT,293.79,3.14,D
25.79523,91.92596,329.14,0.37,0.58,2023-02-12,06:22,N,nominal,2.0NRT,293.96,2.96,D
25.74585,91.70724,343.26,0.38,0.59,2023-02-12,06:22,N,nominal,2.0NRT,296.19,3.34,D
25.7238,91.70348,344.57,0.38,0.59,2023-02-12,06:22,N,nominal,2.0NRT,293.92,2.9,D
25.63804,91.3411,325.21,0.4,0.6,2023-02-12,06:22,N,nominal,2.0NRT,292.37,2.87,D
25.74707,91.70588,338.98,0.38,0.59,2023-02-12,06:22,N,nominal,2.0NRT,294.86,3.83,D
25.7714,91.73736,328.21,0.38,0.59,2023-02-12,06:22,N,nominal,2.0NRT,293.82,1.69,D
25.64922,91.16653,327.45,0.41,0.61,2023-02-12,06:22,N,nominal,2.0NRT,291.82,2.93,D
25.68438,91.00031,328.35,0.42,0.61,2023-02-12,06:22,N,nominal,2.0NRT,293.25,2.36,D
27.44939,97.37655,328.28,0.5,0.41,2023-02-12,06:22,N,nominal,2.0NRT,293.66,3.51,D
27.47809,97.4276,332.14,0.5,0.41,2023-02-12,06:22,N,nominal,2.0NRT,297.03,2.37,D
27.4794,97.42976,329.6,0.5,0.41,2023-02-12,06:22,N,nominal,2.0NRT,295.02,4.52,D
27.51095,97.41203,344.65,0.5,0.41,2023-02-12,06:22,N,nominal,2.0NRT,300.34,16.4,D
26.7112,90.87383,326.35,0.41,0.6,2023-02-12,06:22,N,nominal,2.0NRT,289.99,3.24,D
26.71025,90.86981,329.31,0.41,0.6,2023-02-12,06:22,N,nominal,2.0NRT,290.25,2.21,D
26.70928,90.86571,328.51,0.41,0.6,2023-02-12,06:22,N,nominal,2.0NRT,290.28,2.21,D
26.73037,90.85594,367,0.41,0.61,2023-02-12,06:22,N,high,2.0NRT,290.34,9.74,D
